filepath,annotation,timestamp,height,width
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02122_20240501_134317_1.JPG",AA,20240501_134317,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02122_20240501_134317_2.JPG",AA,20240501_134317,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02122_20240501_134317_3.JPG",AA,20240501_134317,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/ACT_DSC02122_20240501_134317_4.JPG",ACT,20240501_134317,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/FVI_DSC02122_20240501_134317_5.JPG",FVI,20240501_134317,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02122_20240501_134317_6.JPG",AA,20240501_134317,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02122_20240501_134317_7.JPG",AA,20240501_134317,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02122_20240501_134317_8.JPG",AA,20240501_134317,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02122_20240501_134317_9.JPG",AA,20240501_134317,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02298_20240501_134901_0.JPG",AA,20240501_134901,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02298_20240501_134901_1.JPG",AA,20240501_134901,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02298_20240501_134901_2.JPG",AA,20240501_134901,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/CA_DSC02298_20240501_134901_3.JPG",CA,20240501_134901,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02298_20240501_134901_4.JPG",AA,20240501_134901,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02298_20240501_134901_5.JPG",AA,20240501_134901,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/TWB_DSC02298_20240501_134901_6.JPG",TWB,20240501_134901,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02298_20240501_134901_7.JPG",AA,20240501_134901,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/FAV_DSC02298_20240501_134901_8.JPG",FAV,20240501_134901,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/TWB_DSC02298_20240501_134901_9.JPG",TWB,20240501_134901,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02091_20240501_134216_0.JPG",AA,20240501_134216,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02091_20240501_134216_1.JPG",AA,20240501_134216,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02091_20240501_134216_2.JPG",AA,20240501_134216,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02091_20240501_134216_3.JPG",AA,20240501_134216,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02091_20240501_134216_4.JPG",AA,20240501_134216,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02091_20240501_134216_5.JPG",AA,20240501_134216,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02091_20240501_134216_6.JPG",AA,20240501_134216,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02091_20240501_134216_7.JPG",AA,20240501_134216,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02091_20240501_134216_8.JPG",AA,20240501_134216,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02091_20240501_134216_9.JPG",AA,20240501_134216,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/POC_DSC02071_20240501_134133_0.JPG",POC,20240501_134133,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02071_20240501_134133_1.JPG",AA,20240501_134133,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/PORM_DSC02071_20240501_134133_2.JPG",PORM,20240501_134133,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02071_20240501_134133_3.JPG",AA,20240501_134133,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02071_20240501_134133_4.JPG",AA,20240501_134133,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02071_20240501_134133_5.JPG",AA,20240501_134133,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/CE_DSC02071_20240501_134133_6.JPG",CE,20240501_134133,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02071_20240501_134133_7.JPG",AA,20240501_134133,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02071_20240501_134133_8.JPG",AA,20240501_134133,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02071_20240501_134133_9.JPG",AA,20240501_134133,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/TWB_DSC02132_20240501_134341_0.JPG",TWB,20240501_134341,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02132_20240501_134341_1.JPG",AA,20240501_134341,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02132_20240501_134341_2.JPG",AA,20240501_134341,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02132_20240501_134341_3.JPG",AA,20240501_134341,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/ACT_DSC02132_20240501_134341_4.JPG",ACT,20240501_134341,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02132_20240501_134341_5.JPG",AA,20240501_134341,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02132_20240501_134341_6.JPG",AA,20240501_134341,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/TWB_DSC02132_20240501_134341_7.JPG",TWB,20240501_134341,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02132_20240501_134341_8.JPG",AA,20240501_134341,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02132_20240501_134341_9.JPG",AA,20240501_134341,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02103_20240501_134240_0.JPG",AA,20240501_134240,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02103_20240501_134240_1.JPG",AA,20240501_134240,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02103_20240501_134240_2.JPG",AA,20240501_134240,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02103_20240501_134240_3.JPG",AA,20240501_134240,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/PLAT_DSC02103_20240501_134240_4.JPG",PLAT,20240501_134240,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02103_20240501_134240_5.JPG",AA,20240501_134240,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02103_20240501_134240_6.JPG",AA,20240501_134240,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02103_20240501_134240_7.JPG",AA,20240501_134240,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02103_20240501_134240_8.JPG",AA,20240501_134240,481,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02103_20240501_134240_9.JPG",AA,20240501_134240,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/MILL_DSC02165_20240501_134448_0.JPG",MILL,20240501_134448,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/PORB_DSC02165_20240501_134448_1.JPG",PORB,20240501_134448,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/CE_DSC02165_20240501_134448_2.JPG",CE,20240501_134448,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/PLAT_DSC02165_20240501_134448_3.JPG",PLAT,20240501_134448,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/POC_DSC02165_20240501_134448_4.JPG",POC,20240501_134448,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02165_20240501_134448_5.JPG",AA,20240501_134448,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/MILL_DSC02165_20240501_134448_6.JPG",MILL,20240501_134448,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02165_20240501_134448_7.JPG",AA,20240501_134448,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/FAV_DSC02165_20240501_134448_8.JPG",FAV,20240501_134448,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/MILL_DSC02165_20240501_134448_9.JPG",MILL,20240501_134448,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02175_20240501_134501_0.JPG",AA,20240501_134501,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02175_20240501_134501_1.JPG",AA,20240501_134501,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02175_20240501_134501_2.JPG",AA,20240501_134501,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02175_20240501_134501_3.JPG",AA,20240501_134501,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02175_20240501_134501_4.JPG",AA,20240501_134501,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/POC_DSC02175_20240501_134501_5.JPG",POC,20240501_134501,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/POC_DSC02175_20240501_134501_6.JPG",POC,20240501_134501,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02175_20240501_134501_7.JPG",AA,20240501_134501,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/POC_DSC02175_20240501_134501_8.JPG",POC,20240501_134501,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02175_20240501_134501_9.JPG",AA,20240501_134501,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02089_20240501_134214_0.JPG",AA,20240501_134214,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02089_20240501_134214_1.JPG",AA,20240501_134214,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02089_20240501_134214_2.JPG",AA,20240501_134214,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02089_20240501_134214_3.JPG",AA,20240501_134214,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02089_20240501_134214_4.JPG",AA,20240501_134214,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/FVI_DSC02089_20240501_134214_5.JPG",FVI,20240501_134214,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02089_20240501_134214_6.JPG",AA,20240501_134214,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02089_20240501_134214_7.JPG",AA,20240501_134214,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02089_20240501_134214_8.JPG",AA,20240501_134214,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02089_20240501_134214_9.JPG",AA,20240501_134214,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/PORM_DSC02107_20240501_134245_0.JPG",PORM,20240501_134245,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02107_20240501_134245_1.JPG",AA,20240501_134245,336,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02107_20240501_134245_2.JPG",AA,20240501_134245,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02107_20240501_134245_3.JPG",AA,20240501_134245,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02107_20240501_134245_4.JPG",AA,20240501_134245,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02107_20240501_134245_5.JPG",AA,20240501_134245,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02107_20240501_134245_6.JPG",AA,20240501_134245,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02107_20240501_134245_7.JPG",AA,20240501_134245,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02107_20240501_134245_8.JPG",AA,20240501_134245,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02107_20240501_134245_9.JPG",AA,20240501_134245,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02120_20240501_134312_0.JPG",AA,20240501_134312,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02120_20240501_134312_1.JPG",AA,20240501_134312,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02120_20240501_134312_2.JPG",AA,20240501_134312,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02120_20240501_134312_3.JPG",AA,20240501_134312,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02120_20240501_134312_4.JPG",AA,20240501_134312,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02120_20240501_134312_5.JPG",AA,20240501_134312,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02120_20240501_134312_6.JPG",AA,20240501_134312,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02120_20240501_134312_7.JPG",AA,20240501_134312,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02120_20240501_134312_8.JPG",AA,20240501_134312,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/TWB_DSC02120_20240501_134312_9.JPG",TWB,20240501_134312,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02072_20240501_134135_0.JPG",AA,20240501_134135,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02072_20240501_134135_1.JPG",AA,20240501_134135,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02072_20240501_134135_2.JPG",AA,20240501_134135,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02072_20240501_134135_3.JPG",AA,20240501_134135,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02072_20240501_134135_4.JPG",AA,20240501_134135,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02072_20240501_134135_5.JPG",AA,20240501_134135,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02072_20240501_134135_6.JPG",AA,20240501_134135,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/CA_DSC02072_20240501_134135_7.JPG",CA,20240501_134135,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02072_20240501_134135_8.JPG",AA,20240501_134135,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02072_20240501_134135_9.JPG",AA,20240501_134135,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02282_20240501_134844_0.JPG",AA,20240501_134844,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02282_20240501_134844_1.JPG",AA,20240501_134844,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02282_20240501_134844_2.JPG",AA,20240501_134844,409,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02282_20240501_134844_3.JPG",AA,20240501_134844,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02282_20240501_134844_4.JPG",AA,20240501_134844,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02282_20240501_134844_5.JPG",AA,20240501_134844,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02282_20240501_134844_6.JPG",AA,20240501_134844,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02282_20240501_134844_7.JPG",AA,20240501_134844,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02282_20240501_134844_8.JPG",AA,20240501_134844,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02282_20240501_134844_9.JPG",AA,20240501_134844,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/POC_DSC02176_20240501_134502_0.JPG",POC,20240501_134502,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02176_20240501_134502_1.JPG",AA,20240501_134502,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/POC_DSC02176_20240501_134502_2.JPG",POC,20240501_134502,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02176_20240501_134502_3.JPG",AA,20240501_134502,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02176_20240501_134502_4.JPG",AA,20240501_134502,411,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02176_20240501_134502_5.JPG",AA,20240501_134502,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02176_20240501_134502_6.JPG",AA,20240501_134502,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/POC_DSC02176_20240501_134502_7.JPG",POC,20240501_134502,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/POC_DSC02176_20240501_134502_8.JPG",POC,20240501_134502,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02176_20240501_134502_9.JPG",AA,20240501_134502,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02136_20240501_134345_0.JPG",AA,20240501_134345,407,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02136_20240501_134345_1.JPG",AA,20240501_134345,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/POC_DSC02136_20240501_134345_2.JPG",POC,20240501_134345,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/MILL_DSC02136_20240501_134345_3.JPG",MILL,20240501_134345,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02136_20240501_134345_4.JPG",AA,20240501_134345,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02136_20240501_134345_5.JPG",AA,20240501_134345,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/POC_DSC02136_20240501_134345_6.JPG",POC,20240501_134345,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/PORM_DSC02136_20240501_134345_7.JPG",PORM,20240501_134345,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/TWB_DSC02136_20240501_134345_8.JPG",TWB,20240501_134345,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02136_20240501_134345_9.JPG",AA,20240501_134345,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02082_20240501_134202_0.JPG",AA,20240501_134202,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02082_20240501_134202_1.JPG",AA,20240501_134202,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/FVI_DSC02082_20240501_134202_2.JPG",FVI,20240501_134202,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02082_20240501_134202_3.JPG",AA,20240501_134202,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02082_20240501_134202_4.JPG",AA,20240501_134202,336,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02082_20240501_134202_5.JPG",AA,20240501_134202,327,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02082_20240501_134202_6.JPG",AA,20240501_134202,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02082_20240501_134202_7.JPG",AA,20240501_134202,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02082_20240501_134202_8.JPG",AA,20240501_134202,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02082_20240501_134202_9.JPG",AA,20240501_134202,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/AA_DSC02110_20240501_134248_0.JPG",AA,20240501_134248,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q3/PORM_DSC02110_20240501_134248_1.JPG",PORM,20240501_134248,500,500
